transaction_id,transaction_date,vendor_name,category,amount,amount_clean,transaction_status
3921,2021-12-16,Staples,"Office Supplies",153.4,153.40,Completed
3922,2021-12-16,WeWork,Rent,Waived,NULL,Waived
3923,2021-12-16,Zoom,Software,149.00,149.00,Completed
3924,2021-12-16,HubSpot,Marketing,783.46,783.46,Completed
3925,2021-12-17,Dropbox,Software,16.80,16.80,Completed
3926,2021-12-17,Mailchimp,Marketing,299.00,299.00,Completed
3927,2021-12-17,Mailchimp,Marketing,N/A,NULL,N/A
3928,2021-12-18,WeWork,Rent,3200.00,3200.00,Completed
3929,2021-12-18,"Google Ads",Marketing,918.85,918.85,Completed
3930,2021-12-18,Zoom,Software,149.00,149.00,Completed
3931,2021-12-18,Dropbox,Software,16.5,16.50,Completed
3932,2021-12-18,Marriott,Travel,TBD,NULL,TBD
3933,2021-12-18,Salesforce,Software,800,800.00,Completed
3934,2021-12-18,Amazon,"Office Supplies","No Charge",NULL,"No Charge"
3935,2021-12-19,"American Airlines",Travel,267.78,267.78,Completed
3936,2021-12-19,WeWork,Rent,3200.00,3200.00,Completed
3937,2021-12-19,WeWork,Rent,3200.00,3200.00,Completed
3938,2021-12-19,Expensify,Software,50,50.00,Completed
3939,2021-12-19,Uber,Travel,242.62,242.62,Completed
3940,2021-12-19,Marriott,Travel,217.4,217.40,Completed
3941,2021-12-19,DHL,Shipping,50,50.00,Completed
3942,2021-12-19,"Office Depot","Office Supplies",167.30,167.30,Completed
3943,2021-12-20,DHL,Shipping,154.7,154.70,Completed
3944,2021-12-20,Dropbox,Software,Declined,NULL,Declined
3945,2021-12-20,"Office Depot","Office Supplies",165.82,165.82,Completed
3946,2021-12-20,Salesforce,Software,Refunded,NULL,Refunded
3947,2021-12-20,Expensify,Software,50.00,50.00,Completed
3948,2021-12-20,DHL,Shipping,83,83.00,Completed
3949,2021-12-20,QuickBooks,Software,94,94.00,Completed
3950,2021-12-21,Zoom,Software,149.00,149.00,Completed
3951,2021-12-21,"LinkedIn Ads",Marketing,723.91,723.91,Completed
3952,2021-12-21,Salesforce,Software,Pending,NULL,Pending
3953,2021-12-21,"Google Ads",Marketing,2919.88,2919.88,Completed
3954,2021-12-21,HubSpot,Marketing,971.43,971.43,Completed
3955,2021-12-21,"LinkedIn Ads",Marketing,811.9,811.90,Completed
3956,2021-12-21,Asana,Software,54.86,54.86,Completed
3957,2021-12-22,WeWork,Rent,3200.00,3200.00,Completed
3958,2021-12-22,Staples,"Office Supplies",138.49,138.49,Completed
3959,2021-12-22,Stripe,Software,59.00,59.00,Completed
3960,2021-12-22,HubSpot,Marketing,1158.76,1158.76,Completed
3961,2021-12-23,"Delta Airlines",Travel,1131.79,1131.79,Completed
3962,2021-12-23,Staples,"Office Supplies",143.73,143.73,Completed
3963,2021-12-23,Zoom,Software,149,149.00,Completed
3964,2021-12-23,Marriott,Travel,226,226.00,Completed
3965,2021-12-23,"LinkedIn Ads",Marketing,Refunded,NULL,Refunded
3966,2021-12-23,"Office Depot","Office Supplies",367.0,367.00,Completed
3967,2021-12-23,"Delta Airlines",Travel,529,529.00,Completed
3968,2021-12-24,Expensify,Software,50,50.00,Completed
3969,2021-12-24,QuickBooks,Software,100,100.00,Completed
3970,2021-12-24,"Office Depot","Office Supplies",166.59,166.59,Completed
3971,2021-12-25,Mailchimp,Marketing,299.00,299.00,Completed
3972,2021-12-25,Microsoft,Software,217.09,217.09,Completed
3973,2021-12-25,DHL,Shipping,44.0,44.00,Completed
3974,2021-12-25,Stripe,Software,59.00,59.00,Completed
3975,2021-12-25,"Office Depot","Office Supplies",Declined,NULL,Declined
3976,2021-12-25,HubSpot,Marketing,957,957.00,Completed
3977,2021-12-26,Marriott,Travel,587.61,587.61,Completed
3978,2021-12-26,DHL,Shipping,Waived,NULL,Waived
3979,2021-12-26,QuickBooks,Software,57.48,57.48,Completed
3980,2021-12-26,"Delta Airlines",Travel,2316,2316.00,Completed
3981,2021-12-26,"Delta Airlines",Travel,2122,2122.00,Completed
3982,2021-12-27,Slack,Software,87.00,87.00,Completed
3983,2021-12-27,Slack,Software,87.0,87.00,Completed
3984,2021-12-27,Dropbox,Software,19.66,19.66,Completed
3985,2021-12-27,HubSpot,Marketing,438.66,438.66,Completed
3986,2021-12-27,Notion,Software,16.0,16.00,Completed
3987,2021-12-27,"Delta Airlines",Travel,596.36,596.36,Completed
3988,2021-12-27,Uber,Travel,268.24,268.24,Completed
3989,2021-12-27,WeWork,Rent,3200.0,3200.00,Completed
3990,2021-12-28,Staples,"Office Supplies",83.4,83.40,Completed
3991,2021-12-28,"Office Depot","Office Supplies",289.70,289.70,Completed
3992,2021-12-28,Amazon,"Office Supplies",1831.87,1831.87,Completed
3993,2021-12-28,Amazon,"Office Supplies",1213.6,1213.60,Completed
3994,2021-12-28,Slack,Software,87.00,87.00,Completed
3995,2021-12-29,"American Airlines",Travel,1256.4,1256.40,Completed
3996,2021-12-29,Stripe,Software,59.00,59.00,Completed
3997,2021-12-29,Marriott,Travel,558.57,558.57,Completed
3998,2021-12-29,Staples,"Office Supplies",178.77,178.77,Completed
3999,2021-12-30,WeWork,Rent,"No Charge",NULL,"No Charge"
4000,2021-12-30,Dropbox,Software,21.39,21.39,Completed
4001,2021-12-30,HubSpot,Marketing,633.8,633.80,Completed
4002,2021-12-31,Amazon,"Office Supplies",1214.5,1214.50,Completed
4003,2021-12-31,"Delta Airlines",Travel,675.32,675.32,Completed
4004,2021-12-31,Asana,Software,72.14,72.14,Completed
4005,2021-12-31,Expensify,Software,50.00,50.00,Completed
4006,2021-12-31,WeWork,Rent,Waived,NULL,Waived
4007,2022-01-01,Microsoft,Software,195.52,195.52,Completed
4008,2022-01-01,FedEx,Shipping,203,203.00,Completed
4009,2022-01-01,Mailchimp,Marketing,299.0,299.00,Completed
4010,2022-01-01,Marriott,Travel,170.86,170.86,Completed
4011,2022-01-01,Marriott,Travel,207.95,207.95,Completed
4012,2022-01-01,Uber,Travel,284.84,284.84,Completed
4013,2022-01-01,Dropbox,Software,23.9,23.90,Completed
4014,2022-01-01,Asana,Software,36.19,36.19,Completed
4015,2022-01-02,Zoom,Software,Waived,NULL,Waived
4016,2022-01-02,"Delta Airlines",Travel,519.88,519.88,Completed
4017,2022-01-02,Stripe,Software,59.0,59.00,Completed
4018,2022-01-02,Dropbox,Software,20.50,20.50,Completed
4019,2022-01-02,AWS,Software,3206.62,3206.62,Completed
4020,2022-01-02,Asana,Software,44,44.00,Completed
4021,2022-01-03,Marriott,Travel,Pending,NULL,Pending
4022,2022-01-03,HubSpot,Marketing,404.0,404.00,Completed
4023,2022-01-03,"Office Depot","Office Supplies",121.2,121.20,Completed
4024,2022-01-03,DHL,Shipping,230.36,230.36,Completed
4025,2022-01-03,"LinkedIn Ads",Marketing,569,569.00,Completed
4026,2022-01-04,Marriott,Travel,Pending,NULL,Pending
4027,2022-01-04,Expensify,Software,TBD,NULL,TBD
4028,2022-01-04,Uber,Travel,167.00,167.00,Completed
4029,2022-01-04,Microsoft,Software,250.02,250.02,Completed
4030,2022-01-04,"American Airlines",Travel,2987.02,2987.02,Completed
4031,2022-01-04,Staples,"Office Supplies",314.7,314.70,Completed
4032,2022-01-04,"Office Depot","Office Supplies",323,323.00,Completed
4033,2022-01-05,QuickBooks,Software,128.6,128.60,Completed
4034,2022-01-05,WeWork,Rent,3200,3200.00,Completed
4035,2022-01-05,Notion,Software,16.00,16.00,Completed
4036,2022-01-05,Zoom,Software,"No Charge",NULL,"No Charge"
4037,2022-01-05,"Office Depot","Office Supplies",265.21,265.21,Completed
4038,2022-01-05,"Google Ads",Marketing,TBD,NULL,TBD
4039,2022-01-05,"Office Depot","Office Supplies",409.33,409.33,Completed
4040,2022-01-06,Staples,"Office Supplies",247.37,247.37,Completed
4041,2022-01-06,"LinkedIn Ads",Marketing,N/A,NULL,N/A
4042,2022-01-06,AWS,Software,944.0,944.00,Completed
4043,2022-01-06,"Office Depot","Office Supplies",226.3,226.30,Completed
4044,2022-01-06,"Google Ads",Marketing,2823.05,2823.05,Completed
4045,2022-01-06,Dropbox,Software,21,21.00,Completed
4046,2022-01-07,Mailchimp,Marketing,299.00,299.00,Completed
4047,2022-01-07,Microsoft,Software,439.8,439.80,Completed
4048,2022-01-07,DHL,Shipping,51.5,51.50,Completed
4049,2022-01-07,Salesforce,Software,800.00,800.00,Completed
4050,2022-01-07,Staples,"Office Supplies",256.68,256.68,Completed
4051,2022-01-07,"LinkedIn Ads",Marketing,N/A,NULL,N/A
4052,2022-01-07,Staples,"Office Supplies",250.52,250.52,Completed
4053,2022-01-07,"Delta Airlines",Travel,332.9,332.90,Completed
4054,2022-01-08,DHL,Shipping,211.89,211.89,Completed
4055,2022-01-08,Dropbox,Software,18.14,18.14,Completed
4056,2022-01-08,Stripe,Software,59.0,59.00,Completed
4057,2022-01-09,Zoom,Software,149,149.00,Completed
4058,2022-01-09,Dropbox,Software,17.72,17.72,Completed
4059,2022-01-09,"Google Ads",Marketing,2091.73,2091.73,Completed
4060,2022-01-09,DHL,Shipping,216.8,216.80,Completed
4061,2022-01-09,Staples,"Office Supplies",TBD,NULL,TBD
4062,2022-01-09,"Office Depot","Office Supplies",211.98,211.98,Completed
4063,2022-01-09,DHL,Shipping,68.50,68.50,Completed
4064,2022-01-10,WeWork,Rent,Waived,NULL,Waived
4065,2022-01-10,Stripe,Software,59.00,59.00,Completed
4066,2022-01-10,Marriott,Travel,294.63,294.63,Completed
4067,2022-01-11,Dropbox,Software,17.0,17.00,Completed
4068,2022-01-11,QuickBooks,Software,103,103.00,Completed
4069,2022-01-11,Mailchimp,Marketing,299.0,299.00,Completed
4070,2022-01-11,Expensify,Software,50.00,50.00,Completed
4071,2022-01-11,Uber,Travel,222.87,222.87,Completed
4072,2022-01-11,Marriott,Travel,331.45,331.45,Completed
4073,2022-01-11,Asana,Software,TBD,NULL,TBD
4074,2022-01-11,WeWork,Rent,3200.0,3200.00,Completed
4075,2022-01-12,Uber,Travel,295.14,295.14,Completed
4076,2022-01-12,"Office Depot","Office Supplies",N/A,NULL,N/A
4077,2022-01-12,DHL,Shipping,Declined,NULL,Declined
4078,2022-01-12,"Delta Airlines",Travel,745.87,745.87,Completed
4079,2022-01-12,Salesforce,Software,800.00,800.00,Completed
4080,2022-01-12,FedEx,Shipping,278.1,278.10,Completed
4081,2022-01-13,WeWork,Rent,3200.00,3200.00,Completed
4082,2022-01-13,DHL,Shipping,47.87,47.87,Completed
4083,2022-01-13,Staples,"Office Supplies",89.42,89.42,Completed
4084,2022-01-13,Dropbox,Software,24.8,24.80,Completed
4085,2022-01-13,AWS,Software,2821.3,2821.30,Completed
4086,2022-01-13,Slack,Software,87,87.00,Completed
4087,2022-01-13,Microsoft,Software,Declined,NULL,Declined
4088,2022-01-14,Salesforce,Software,800,800.00,Completed
4089,2022-01-14,Dropbox,Software,15.4,15.40,Completed
4090,2022-01-14,Stripe,Software,Refunded,NULL,Refunded
4091,2022-01-14,"Delta Airlines",Travel,1800.5,1800.50,Completed
4092,2022-01-14,AWS,Software,2764.1,2764.10,Completed
4093,2022-01-14,Marriott,Travel,505.92,505.92,Completed
4094,2022-01-14,"Google Ads",Marketing,1002.98,1002.98,Completed
4095,2022-01-15,Notion,Software,16.00,16.00,Completed
4096,2022-01-15,Stripe,Software,59.00,59.00,Completed
4097,2022-01-15,Notion,Software,16.0,16.00,Completed
4098,2022-01-15,Marriott,Travel,459.1,459.10,Completed
4099,2022-01-15,Mailchimp,Marketing,299.00,299.00,Completed
4100,2022-01-15,Dropbox,Software,16,16.00,Completed
4101,2022-01-16,Amazon,"Office Supplies",743.1,743.10,Completed
4102,2022-01-16,Marriott,Travel,160.3,160.30,Completed
4103,2022-01-16,Staples,"Office Supplies",288.3,288.30,Completed
4104,2022-01-16,AWS,Software,3560.5,3560.50,Completed
4105,2022-01-16,Mailchimp,Marketing,299.00,299.00,Completed
4106,2022-01-16,Amazon,"Office Supplies",N/A,NULL,N/A
4107,2022-01-17,WeWork,Rent,3200.00,3200.00,Completed
4108,2022-01-17,QuickBooks,Software,95.41,95.41,Completed
4109,2022-01-17,Staples,"Office Supplies",287.56,287.56,Completed
4110,2022-01-17,"Office Depot","Office Supplies",187.47,187.47,Completed
4111,2022-01-18,Stripe,Software,59.00,59.00,Completed
4112,2022-01-18,Dropbox,Software,21.51,21.51,Completed
4113,2022-01-18,Notion,Software,16.0,16.00,Completed
4114,2022-01-18,"Office Depot","Office Supplies",N/A,NULL,N/A
4115,2022-01-18,HubSpot,Marketing,1018.1,1018.10,Completed
4116,2022-01-18,Asana,Software,72.63,72.63,Completed
4117,2022-01-18,"Google Ads",Marketing,1142,1142.00,Completed
4118,2022-01-18,Uber,Travel,286.88,286.88,Completed
4119,2022-01-19,HubSpot,Marketing,746,746.00,Completed
4120,2022-01-19,Dropbox,Software,24,24.00,Completed
4121,2022-01-19,Asana,Software,53.64,53.64,Completed
4122,2022-01-19,QuickBooks,Software,60.9,60.90,Completed
4123,2022-01-19,"Office Depot","Office Supplies",459.1,459.10,Completed
4124,2022-01-19,WeWork,Rent,3200.0,3200.00,Completed
4125,2022-01-19,Expensify,Software,50.00,50.00,Completed
4126,2022-01-19,Amazon,"Office Supplies",1874.4,1874.40,Completed
4127,2022-01-20,Asana,Software,34.4,34.40,Completed
4128,2022-01-20,AWS,Software,3130.07,3130.07,Completed
4129,2022-01-20,Asana,Software,70.2,70.20,Completed
4130,2022-01-21,Zoom,Software,149.00,149.00,Completed
4131,2022-01-21,AWS,Software,Waived,NULL,Waived
4132,2022-01-21,HubSpot,Marketing,654.6,654.60,Completed
4133,2022-01-21,QuickBooks,Software,74.21,74.21,Completed
4134,2022-01-21,FedEx,Shipping,53.49,53.49,Completed
4135,2022-01-21,DHL,Shipping,226.3,226.30,Completed
4136,2022-01-21,Staples,"Office Supplies",304.7,304.70,Completed
4137,2022-01-21,Notion,Software,16.00,16.00,Completed
4138,2022-01-22,HubSpot,Marketing,540,540.00,Completed
4139,2022-01-22,Stripe,Software,59.0,59.00,Completed
4140,2022-01-22,Expensify,Software,50,50.00,Completed
4141,2022-01-22,Asana,Software,50.59,50.59,Completed
4142,2022-01-22,DHL,Shipping,144,144.00,Completed
4143,2022-01-23,Mailchimp,Marketing,299.00,299.00,Completed
4144,2022-01-23,Salesforce,Software,800,800.00,Completed
4145,2022-01-23,"Google Ads",Marketing,2239.2,2239.20,Completed
4146,2022-01-23,"Google Ads",Marketing,3267.68,3267.68,Completed
4147,2022-01-23,Notion,Software,16.00,16.00,Completed
4148,2022-01-23,"American Airlines",Travel,822,822.00,Completed
4149,2022-01-24,Mailchimp,Marketing,299.00,299.00,Completed
4150,2022-01-24,HubSpot,Marketing,968.49,968.49,Completed
4151,2022-01-24,QuickBooks,Software,113.7,113.70,Completed
4152,2022-01-25,Salesforce,Software,800.0,800.00,Completed
4153,2022-01-25,"Office Depot","Office Supplies",349.65,349.65,Completed
4154,2022-01-25,Amazon,"Office Supplies",468.90,468.90,Completed
4155,2022-01-25,DHL,Shipping,226.12,226.12,Completed
4156,2022-01-25,Slack,Software,87.00,87.00,Completed
4157,2022-01-25,Uber,Travel,83,83.00,Completed
4158,2022-01-25,Notion,Software,16.00,16.00,Completed
4159,2022-01-26,"Delta Airlines",Travel,Pending,NULL,Pending
4160,2022-01-26,Expensify,Software,50.00,50.00,Completed
4161,2022-01-26,Slack,Software,87.00,87.00,Completed
4162,2022-01-26,"LinkedIn Ads",Marketing,1213.78,1213.78,Completed
4163,2022-01-26,Mailchimp,Marketing,299,299.00,Completed
4164,2022-01-27,Amazon,"Office Supplies",1923.62,1923.62,Completed
4165,2022-01-27,"American Airlines",Travel,2619,2619.00,Completed
4166,2022-01-27,"Office Depot","Office Supplies",Pending,NULL,Pending
4167,2022-01-28,Expensify,Software,50.00,50.00,Completed
4168,2022-01-28,"American Airlines",Travel,1856.86,1856.86,Completed
4169,2022-01-28,Asana,Software,81.3,81.30,Completed
4170,2022-01-28,Amazon,"Office Supplies",616,616.00,Completed
4171,2022-01-29,"Google Ads",Marketing,3203.5,3203.50,Completed
4172,2022-01-29,"LinkedIn Ads",Marketing,587.5,587.50,Completed
4173,2022-01-29,"Office Depot","Office Supplies",241,241.00,Completed
4174,2022-01-29,"Google Ads",Marketing,1173,1173.00,Completed
4175,2022-01-29,Marriott,Travel,551,551.00,Completed
4176,2022-01-29,Marriott,Travel,414,414.00,Completed
4177,2022-01-30,Asana,Software,50,50.00,Completed
4178,2022-01-30,Asana,Software,93.7,93.70,Completed
4179,2022-01-30,Salesforce,Software,800.00,800.00,Completed
4180,2022-01-30,Uber,Travel,41,41.00,Completed
4181,2022-01-30,QuickBooks,Software,79.84,79.84,Completed
4182,2022-01-30,WeWork,Rent,3200.00,3200.00,Completed
4183,2022-01-30,Salesforce,Software,"No Charge",NULL,"No Charge"
4184,2022-01-30,Salesforce,Software,Declined,NULL,Declined
4185,2022-01-31,QuickBooks,Software,105.34,105.34,Completed
4186,2022-01-31,Microsoft,Software,256.1,256.10,Completed
4187,2022-01-31,Staples,"Office Supplies",255.2,255.20,Completed
4188,2022-01-31,Zoom,Software,149.00,149.00,Completed
4189,2022-01-31,"LinkedIn Ads",Marketing,1173.5,1173.50,Completed
4190,2022-01-31,Marriott,Travel,577.26,577.26,Completed
4191,2022-01-31,Marriott,Travel,152.86,152.86,Completed
4192,2022-01-31,FedEx,Shipping,114.86,114.86,Completed
4193,2022-02-01,"Delta Airlines",Travel,2071.85,2071.85,Completed
4194,2022-02-01,Marriott,Travel,210.18,210.18,Completed
4195,2022-02-01,"Delta Airlines",Travel,1634.47,1634.47,Completed
4196,2022-02-01,QuickBooks,Software,Refunded,NULL,Refunded
4197,2022-02-01,Marriott,Travel,Declined,NULL,Declined
4198,2022-02-01,"LinkedIn Ads",Marketing,893.6,893.60,Completed
4199,2022-02-01,FedEx,Shipping,46.3,46.30,Completed
4200,2022-02-02,Dropbox,Software,22.06,22.06,Completed
4201,2022-02-02,"Google Ads",Marketing,3229,3229.00,Completed
4202,2022-02-02,Stripe,Software,59,59.00,Completed
4203,2022-02-02,AWS,Software,851.20,851.20,Completed
4204,2022-02-02,Salesforce,Software,TBD,NULL,TBD
4205,2022-02-02,"Office Depot","Office Supplies",431.8,431.80,Completed
4206,2022-02-03,HubSpot,Marketing,"No Charge",NULL,"No Charge"
4207,2022-02-03,HubSpot,Marketing,1095.22,1095.22,Completed
4208,2022-02-03,QuickBooks,Software,Waived,NULL,Waived
4209,2022-02-03,"Delta Airlines",Travel,736.31,736.31,Completed
4210,2022-02-03,Notion,Software,16.00,16.00,Completed
4211,2022-02-03,Salesforce,Software,800.00,800.00,Completed
4212,2022-02-03,Marriott,Travel,335.37,335.37,Completed
4213,2022-02-03,Marriott,Travel,342.20,342.20,Completed
4214,2022-02-04,Microsoft,Software,232.70,232.70,Completed
4215,2022-02-04,"Google Ads",Marketing,1677.78,1677.78,Completed
4216,2022-02-04,Notion,Software,16,16.00,Completed
4217,2022-02-04,HubSpot,Marketing,1151.76,1151.76,Completed
4218,2022-02-04,AWS,Software,3679.0,3679.00,Completed
4219,2022-02-04,Mailchimp,Marketing,299.00,299.00,Completed
4220,2022-02-04,Amazon,"Office Supplies",1184,1184.00,Completed
4221,2022-02-04,Notion,Software,16.00,16.00,Completed
4222,2022-02-05,Expensify,Software,50.0,50.00,Completed
4223,2022-02-05,Amazon,"Office Supplies",454.91,454.91,Completed
4224,2022-02-05,"Google Ads",Marketing,949.7,949.70,Completed
4225,2022-02-05,"Office Depot","Office Supplies",277.69,277.69,Completed
4226,2022-02-06,AWS,Software,3598.01,3598.01,Completed
4227,2022-02-06,Notion,Software,16.00,16.00,Completed
4228,2022-02-06,Zoom,Software,149.00,149.00,Completed
4229,2022-02-06,Zoom,Software,149.00,149.00,Completed
4230,2022-02-07,"Delta Airlines",Travel,681,681.00,Completed
4231,2022-02-07,"Office Depot","Office Supplies",290.5,290.50,Completed
4232,2022-02-07,Dropbox,Software,20.0,20.00,Completed
4233,2022-02-07,FedEx,Shipping,217,217.00,Completed
4234,2022-02-07,DHL,Shipping,140.7,140.70,Completed
4235,2022-02-07,Uber,Travel,245.65,245.65,Completed
4236,2022-02-07,"Delta Airlines",Travel,338.14,338.14,Completed
4237,2022-02-08,QuickBooks,Software,60,60.00,Completed
4238,2022-02-08,Slack,Software,87.00,87.00,Completed
4239,2022-02-08,"Delta Airlines",Travel,2218.41,2218.41,Completed
4240,2022-02-08,Amazon,"Office Supplies",1580.00,1580.00,Completed
4241,2022-02-08,"Office Depot","Office Supplies",465,465.00,Completed
4242,2022-02-08,DHL,Shipping,30.4,30.40,Completed
4243,2022-02-09,QuickBooks,Software,162.82,162.82,Completed
4244,2022-02-09,Asana,Software,87.6,87.60,Completed
4245,2022-02-09,AWS,Software,596.7,596.70,Completed
4246,2022-02-09,WeWork,Rent,Refunded,NULL,Refunded
4247,2022-02-09,Uber,Travel,200.99,200.99,Completed
4248,2022-02-10,"Google Ads",Marketing,1118.8,1118.80,Completed
4249,2022-02-10,"LinkedIn Ads",Marketing,1199.83,1199.83,Completed
4250,2022-02-10,Slack,Software,87.00,87.00,Completed
4251,2022-02-10,Slack,Software,87.00,87.00,Completed
4252,2022-02-11,Uber,Travel,62.7,62.70,Completed
4253,2022-02-11,Zoom,Software,149.0,149.00,Completed
4254,2022-02-11,Mailchimp,Marketing,299.00,299.00,Completed
4255,2022-02-11,Uber,Travel,109.3,109.30,Completed
4256,2022-02-12,"Delta Airlines",Travel,1479.5,1479.50,Completed
4257,2022-02-12,QuickBooks,Software,163.99,163.99,Completed
4258,2022-02-12,Zoom,Software,149.00,149.00,Completed
4259,2022-02-12,WeWork,Rent,3200.0,3200.00,Completed
4260,2022-02-12,QuickBooks,Software,118.23,118.23,Completed
4261,2022-02-13,DHL,Shipping,98,98.00,Completed
4262,2022-02-13,Staples,"Office Supplies",95.08,95.08,Completed
4263,2022-02-13,"American Airlines",Travel,2571,2571.00,Completed
4264,2022-02-13,Marriott,Travel,321.22,321.22,Completed
4265,2022-02-13,"Delta Airlines",Travel,1874,1874.00,Completed
4266,2022-02-13,Zoom,Software,149.00,149.00,Completed
4267,2022-02-13,"Office Depot","Office Supplies",75.67,75.67,Completed
4268,2022-02-14,Stripe,Software,59,59.00,Completed
4269,2022-02-14,HubSpot,Marketing,693.35,693.35,Completed
4270,2022-02-14,"Delta Airlines",Travel,2161.95,2161.95,Completed
4271,2022-02-14,Marriott,Travel,Refunded,NULL,Refunded
4272,2022-02-15,"LinkedIn Ads",Marketing,684.7,684.70,Completed
4273,2022-02-15,Mailchimp,Marketing,299.00,299.00,Completed
4274,2022-02-15,Asana,Software,73.36,73.36,Completed
4275,2022-02-16,"LinkedIn Ads",Marketing,Declined,NULL,Declined
4276,2022-02-16,Zoom,Software,149.00,149.00,Completed
4277,2022-02-16,Salesforce,Software,800.00,800.00,Completed
4278,2022-02-16,DHL,Shipping,Waived,NULL,Waived
4279,2022-02-16,"American Airlines",Travel,"No Charge",NULL,"No Charge"
4280,2022-02-16,Slack,Software,87.0,87.00,Completed
4281,2022-02-17,Notion,Software,16,16.00,Completed
4282,2022-02-17,"LinkedIn Ads",Marketing,1839.56,1839.56,Completed
4283,2022-02-17,FedEx,Shipping,155,155.00,Completed
4284,2022-02-17,FedEx,Shipping,114.11,114.11,Completed
4285,2022-02-17,Stripe,Software,TBD,NULL,TBD
4286,2022-02-17,Stripe,Software,"No Charge",NULL,"No Charge"
4287,2022-02-18,Uber,Travel,237.67,237.67,Completed
4288,2022-02-18,Uber,Travel,86.0,86.00,Completed
4289,2022-02-18,HubSpot,Marketing,583,583.00,Completed
4290,2022-02-18,"Office Depot","Office Supplies",473.3,473.30,Completed
4291,2022-02-18,Dropbox,Software,"No Charge",NULL,"No Charge"
4292,2022-02-18,Marriott,Travel,451.59,451.59,Completed
4293,2022-02-18,Notion,Software,16,16.00,Completed
4294,2022-02-19,Uber,Travel,155.13,155.13,Completed
4295,2022-02-19,"LinkedIn Ads",Marketing,1179.4,1179.40,Completed
4296,2022-02-19,"American Airlines",Travel,"No Charge",NULL,"No Charge"
4297,2022-02-19,Microsoft,Software,276,276.00,Completed
4298,2022-02-19,AWS,Software,1641.14,1641.14,Completed
4299,2022-02-19,Slack,Software,N/A,NULL,N/A
4300,2022-02-19,"LinkedIn Ads",Marketing,772,772.00,Completed
4301,2022-02-19,Expensify,Software,50,50.00,Completed
4302,2022-02-20,Amazon,"Office Supplies",488,488.00,Completed
4303,2022-02-20,"Delta Airlines",Travel,2499.47,2499.47,Completed
4304,2022-02-20,Asana,Software,58.2,58.20,Completed
4305,2022-02-20,Stripe,Software,59.0,59.00,Completed
4306,2022-02-20,Zoom,Software,149.00,149.00,Completed
4307,2022-02-20,Zoom,Software,149.00,149.00,Completed
4308,2022-02-21,Stripe,Software,59,59.00,Completed
4309,2022-02-21,Salesforce,Software,"No Charge",NULL,"No Charge"
4310,2022-02-21,Slack,Software,87.0,87.00,Completed
4311,2022-02-22,Stripe,Software,59,59.00,Completed
4312,2022-02-22,Notion,Software,16.00,16.00,Completed
4313,2022-02-22,"American Airlines",Travel,1776,1776.00,Completed
4314,2022-02-23,Amazon,"Office Supplies",698.59,698.59,Completed
4315,2022-02-23,Salesforce,Software,N/A,NULL,N/A
4316,2022-02-23,Asana,Software,65,65.00,Completed
4317,2022-02-23,QuickBooks,Software,157.9,157.90,Completed
4318,2022-02-23,Asana,Software,67.04,67.04,Completed
4319,2022-02-23,QuickBooks,Software,58.5,58.50,Completed
4320,2022-02-23,DHL,Shipping,52,52.00,Completed
4321,2022-02-24,"LinkedIn Ads",Marketing,1862.11,1862.11,Completed
4322,2022-02-24,"Delta Airlines",Travel,1366.9,1366.90,Completed
4323,2022-02-24,AWS,Software,2940.89,2940.89,Completed
4324,2022-02-25,"LinkedIn Ads",Marketing,774,774.00,Completed
4325,2022-02-25,Notion,Software,N/A,NULL,N/A
4326,2022-02-25,Expensify,Software,TBD,NULL,TBD
4327,2022-02-25,Stripe,Software,59.00,59.00,Completed
4328,2022-02-25,Amazon,"Office Supplies",Refunded,NULL,Refunded
4329,2022-02-26,"Google Ads",Marketing,1085.37,1085.37,Completed
4330,2022-02-26,DHL,Shipping,TBD,NULL,TBD
4331,2022-02-26,DHL,Shipping,N/A,NULL,N/A
4332,2022-02-26,WeWork,Rent,3200.0,3200.00,Completed
4333,2022-02-26,Zoom,Software,Refunded,NULL,Refunded
4334,2022-02-26,Amazon,"Office Supplies",1488,1488.00,Completed
4335,2022-02-26,DHL,Shipping,139.35,139.35,Completed
4336,2022-02-27,Staples,"Office Supplies",362.96,362.96,Completed
4337,2022-02-27,"Google Ads",Marketing,2846,2846.00,Completed
4338,2022-02-27,Dropbox,Software,20.1,20.10,Completed
4339,2022-02-27,Dropbox,Software,18.74,18.74,Completed
4340,2022-02-27,Uber,Travel,249.20,249.20,Completed
4341,2022-02-27,"LinkedIn Ads",Marketing,1211.46,1211.46,Completed
4342,2022-02-27,"Google Ads",Marketing,3073.72,3073.72,Completed
4343,2022-02-28,Asana,Software,58.23,58.23,Completed
4344,2022-02-28,"Google Ads",Marketing,2179,2179.00,Completed
4345,2022-02-28,"Google Ads",Marketing,2419.73,2419.73,Completed
4346,2022-02-28,Expensify,Software,50.0,50.00,Completed
4347,2022-02-28,DHL,Shipping,167,167.00,Completed
4348,2022-03-01,"American Airlines",Travel,530.16,530.16,Completed
4349,2022-03-01,Notion,Software,16.00,16.00,Completed
4350,2022-03-01,AWS,Software,4518.02,4518.02,Completed
4351,2022-03-01,AWS,Software,1563.76,1563.76,Completed
4352,2022-03-02,Marriott,Travel,Refunded,NULL,Refunded
4353,2022-03-02,Notion,Software,16.0,16.00,Completed
